code,code_type,description,code_id
37193,CPT,REMOVE IVC FILTER,464
37195,CPT,THROMBOLYSIS CEREBRAL,465
37197,CPT,RTRV PRC INTRVS FB W IMG GUID,466
37200,CPT,TRANSCATHETER BIOPSY,467
37211,CPT,TRNSCTH THR ART INF THRM W IMG,468
37212,CPT,TRNSCTH THR VEN INF THRM W IMG,469
37213,CPT,TRNSCTH THR ART/VN CTH INJ CHG,470
37214,CPT,CESS THR ART/VN INCL CTH RMV,471
37215,CPT,TRANSCATH STENT W ANGPLSTY RAD,472
37220,CPT,REVASC INIT ILIAC PTA LT,473
37221,CPT,REVASC INIT ILIAC STENT LT,474
37221,CPT,REVASC INIT ILIAC STENT RT,475
37224,CPT,REVASC INIT FEM-POP PTA LT,476
37224,CPT,REVASC INIT FEM-POP PTA RT,477
37225,CPT,REVASC INIT FEM-POP ATHRMY RT,478
37226,CPT,REVASC INIT FEM-POP STENT,479
37226,CPT,REVASC INIT FEM-POP STENT LT,480
37226,CPT,REVASC INIT FEM-POP STENT RT,481
37227,CPT,RVSC INIT FEM-POP ATHRM+STN RT,482
37228,CPT,REVASC INIT TIB-PERN PTA LT,483
37228,CPT,REVASC INIT TIB-PERN PTA RT,484
37229,CPT,REVASC INIT TIB-PERN ATHRMY LT,485
37229,CPT,REVASC INIT TIB-PERN ATHRMY RT,486
37232,CPT,REVASC ADDL TIB-PERN PTA RT,487
37236,CPT,OPEN /PRQ PLC STENT ARTERY 1ST,488
37238,CPT,OPEN/PRQ PLC STENT VEIN 1ST,489
37239,CPT,OPEN/PRQ PLC STENT VEIN EA ADD,490
37241,CPT,VASC EMBOLIZE/OCCLUDE VENOUS,491
37242,CPT,VASC EMBOLIZE/OCCLUDE ARTERY,492
37243,CPT,VASC EMBOLIZE/OCCLUDE ORGAN,493
37244,CPT,VASC EMBOLIZE/OCCLUDE BLEED,494
37246,CPT,PTA INITIAL ARTERY,495
37246,CPT,TRLUML BALO ANGIOP 1ST ART,496
37247,CPT,TRLUML BALO ANGIOP ADDL ART,497
37248,CPT,PTA INITIAL VEIN,498
37248,CPT,TRLUML BALO ANGIOP 1ST VEIN,499
37249,CPT,PTA ADDITIONAL VEIN,500
37249,CPT,TRLUML BALO ANGIOP ADDL VEIN,501
37252,CPT,INTRVASC US NONCORONARY 1ST,502
37253,CPT,INTRAVAS US NON-COR ADDL VESS,503
37799,CPT,UNLISTED VASCULAR PROCEDURE,504
37799,CPT,VASCULAR SURGERY PROCEDURE,505
38222,CPT,DIAG BONE MARROW BX & ASP,506
38222,CPT,DX BONE MARROW BX & ASPIR,507
38241,CPT,INJ STEM CELLS CARDIAC RESEARC,508
38505,CPT,LYMPH NODE NEEDLE BX,509
38505,CPT,BX/EXC LYMPH NDE SUPERFIC NDL,510
40650,CPT,RPR LIP FULL THICK VERMIL ONLY,511
40652,CPT,RPR LIP FULL TO HALF VERT HGHT,512
40654,CPT,COMPLEX REPAIR LIP,513
40799,CPT,UNLISTED PROCEDURE - LIPS,514
40800,CPT,I & D ABSCESS VESTIBULE MOUTH,515
40801,CPT,I & D ABSCESS VEST MOUTH COMP,516
40808,CPT,BIOPSY VESTIBULE OF MOUTH,517
40830,CPT,CLS LAC VEST/MOUTH 2.5CM OR <,518
40831,CPT,CLS LAC VEST/MOUTH >2.5CM/COMP,519
41000,CPT,INTRORAL I&D TONGUE/FLOOR LNGL,520
41017,CPT,DRAINAGE OF MOUTH LESION,521
41250,CPT,REP LACER <2.5CM MOUTH/TONGUE,522
41252,CPT,REPAIR LAC TONGUE >2.6CM/COMP,523
41800,CPT,DRAIN ABCESS GUM,524
41899,CPT,UNLIST PROC DENTOALVEO STRUCT,525
42000,CPT,DRAIN ABSCESS PALATE UVULA,526
42182,CPT,RPR LCR PALATE >2 CM/COMPLEX,527
42700,CPT,DRAIN TONSIL ABSCESS,528
42960,CPT,CTRL POST-TONSIL HEMORRHAGE,529
42961,CPT,CNTRL OROPHARYNGEAL HEMORRHAGE,530
42999,CPT,UNLISTED PROC PHARYNX/ADEN/TON,531
43200,CPT,ESOPH DIAG W/WO BRUSHING,532
43215,CPT,ESOPHAGOSCOPY W FB REM,533
43231,CPT,ESOPHAGOSCOPY W/US,534
43232,CPT,ESOPH W US GUIDED FNA,535
43233,CPT,EGD BALLOON DIL ESOPH30 MM/>,536
43235,CPT,EGD W/WO BRUSHINGS,537
43236,CPT,EGD W/SUBMUCOSAL INJ ANY SUB,538
43239,CPT,EGD W/BIOPSY SINGLE/MULT,539
43240,CPT,EGD W/TRANSMURAL DRAIN CYST,540
43241,CPT,EGD W/TUBE OR CATH PLACEMENT,541
43242,CPT,EGD W GUIDED ASPIRATION/BIOPSY,542
43244,CPT,EGD W/BAND LIGATION,543
43246,CPT,PERC GASTRO TUBE PLACEMENT,544
43247,CPT,EGD W/FOREIGN BODY REMOVAL,545
43248,CPT,EGD W/DILATION OVER WIRE,546
43249,CPT,EGD W/BALLOON DILATION,547
43251,CPT,EGD W/REMOVAL BY SNARE,548
43254,CPT,EGD W/RESECTION MUCOSAL,549
43255,CPT,EGD W/CONTROL OF BLEED,550
43257,CPT,EGD ABLAT DELIVER THERM ENERGY,551
43259,CPT,UPPER GI ENDOSCPC ULTRASND EUS,552
43260,CPT,ERCP DIAG W/WO BRUSHING,553
43261,CPT,ERCP W/BX SINGLE/MULT,554
43262,CPT,ERCP W/PAPILLOTOMY,555
43264,CPT,ERCP W/STONE RETRIEVAL,556
43265,CPT,ERCP W/ENDO LITHOTRIPSY,557
43266,CPT,EGD W/ESOPHAGEAL STENT PLCEMNT,558
43270,CPT,EGD W/ABLATION,559
43273,CPT,ERCP W/SPYSCOPE,560
43274,CPT,ERCP W/STENT PLACEMENT,561
43274,CPT,PERORAL ENDOSCOPIC MYOTOMY,562
43275,CPT,ERCP W/FOREIGN BODY REMOVAL,563
43276,CPT,ERCP STENT EXCHANGE W/DILATE,564
43277,CPT,ERCP W/BALLOON DILATION,565
43278,CPT,ERCP LESION ABLATE W/DILATE,566
43450,CPT,DILATION ESOPHAGUS BOUGIE,567
43752,CPT,PLC NG TUBE BY PHYSICIAN,568
43753,CPT,GASTRIC INTUBATE/LAVAGE THERAP,569
43761,CPT,REPOSITIONING G TUBE TO GITUBE,570
43762,CPT,RPLC GTUBE NO REVJ TRC,571
43763,CPT,RPLC GTUBE REVJ GSTRST TRC,572
43999,CPT,UNLISTED PROCEDURE OF STOMACH,573
44360,CPT,ENTEROSCOPY DIAG W/WO BRUSHING,574
44361,CPT,ENTEROSCOPY W/BX SINGLE/MULT,575
44363,CPT,ENTEROSCOPY W/FOREIGN BODY REM,576
44364,CPT,ENTEROSCOPY W/REMOVAL BY SNARE,577
44366,CPT,ENTEROSCOPY W/CONTROL OF BLEED,578
44369,CPT,ENTEROSCOPY W/ABLATION,579
44370,CPT,ENTEROSCOPY W/TRANS STENT PL,580
44380,CPT,ILEOSCOPY DIAG W/WO BRUSHING,581
44382,CPT,ILEOSCOPY W/BX SINGLE/MULT,582
44388,CPT,COLOSTOMY DIAG W/WO BRUSHING,583
44389,CPT,COLONOSCOPY STOMA W/BIOPSY,584
44391,CPT,COLONOSCOPY STOMA CNTRL BLEED,585
44392,CPT,COLOSTOMY WITH HOT BIOPSY,586
44394,CPT,STOMA W/REMOVAL BY SNARE,587
44401,CPT,COLONOSCOPY STOMA W/ABLAT,588
44404,CPT,COLON STOMA SUBMUCO,589
44405,CPT,COLONO STOMA TRANSEN BALLO,590
44408,CPT,COLONO STOMA DECOM TUBE,591
44500,CPT,INTRO LONG GI TUBE,592
44799,CPT,REPLACEMENT OF J TUBE,593
44799,CPT,UNLISTED PROCEDURE INTESTINE,594
45005,CPT,I-D SUBMUCOSAL ABSCESS RECTUM,595
45330,CPT,FLEX SIG DIAG W/WO BRUSHING,596
45331,CPT,FLEX SIG W/BIOPSY SINGLE/MULTI,597
45333,CPT,FLEX SIG W/HOT BIOPSY,598
45334,CPT,FLEX SIG W/CONTROL OF BLEED,599
45335,CPT,FLEX SIGMOID SUBMUC INJ TATOO,600
45338,CPT,FLEX SIG W/REMOVAL BY SNARE,601
45340,CPT,FLEX SIGMOIDOSCOPY W/DIL BALLN,602
45341,CPT,FLEX SIG W/US,603
45342,CPT,FLEX SIG W/FNA,604
45347,CPT,FLEX SIGMOIDOSCOPY W/STENT PLC,605
45349,CPT,SIGMOID FLEX MUCO RESEC,606
45350,CPT,SIGMOID FLEX BAND LIGAT,607
45378,CPT,COLONOSCOPY DIAG W/WO BRUSHING,608
45380,CPT,COLONOSCOPY W/BX SINGLE/MULT,609
45381,CPT,COLONOSCOPY W SUBMUCOUS INJ,610
45382,CPT,COLONOSCOPY W/CONTROL OF BLEED,611
45384,CPT,COLONOSCOPY WITH HOT BIOPSY,612
45385,CPT,COLONOSCOPY W/SNARE TECHNIQUE,613
45386,CPT,COLONOSCOPY W/DILAT BY BALLOON,614
45388,CPT,COLONOSCOPY W/ABLATION,615
45390,CPT,COLONOS FLEX ENDO MUC RESEC,616
45391,CPT,COLONOSCOPY WITH USN,617
45398,CPT,COLONO FLEX BAND LIGAT,618
45399,CPT,UNLISTED PROCEDURE COLON,619
45541,CPT,PROCTOPLASTY W PERINEAL APP,620
45900,CPT,REDUCTION OF RECTAL PROLAPSE,621
45999,CPT,UNLISTED PROCEDURE RECTUM,622
45999,CPT,UNLISTED RECTUM SURGERY PROC,623
46040,CPT,I & D OF A PERIRECTAL ABSCESS,624
46050,CPT,I-D PERIANAL ABSCESS SUPERFIC,625
46083,CPT,INCIS THROMB HEMORRHOID EXT,626
47000,CPT,BX LIVER PERC NEEDLE,627
47490,CPT,PERCUTANEOUS CHOLECYSTOSTOMY,628
47531,CPT,INJ FOR CHOLANGIOGRAM EXT AXCS,629
47532,CPT,INJ FOR CHOLANGIOGRAM NEW AXCS,630
47533,CPT,PLMT BILIARY DRN CATH EXT,631
47534,CPT,PLMT BILIARY DRN CATH EXT/INT,632
47536,CPT,EXCHANGE BILIARY DRG CATH,633
47537,CPT,PERC TRANSHEP BIL DRAIN,634
47538,CPT,PLMT BILE DUCT STENT EXT AXCS,635
47543,CPT,ENDOLUMINAL BX BILIARY TREE,636
47555,CPT,PERC BIL T TUBE DILAT WO STENT,637
48102,CPT,BX PANCREAS PERC NDL,638
49082,CPT,ABD PARACNT DX/THR WO IMG GUID,639
49083,CPT,ABD PARACNT DX/THR W IMG GUID,640
49084,CPT,PERITONEAL LAVAG INC IMG,641
49180,CPT,BX ABD/RETROPER MASS PERC NDL,642
49185,CPT,SCLEROTX FLUID COLLECTION,643
49400,CPT,INJ AIR/CONT IN PERITONEAL CAV,644
49405,CPT,IMAGE CATH FLUID COLXN VISC,645
49406,CPT,IMAGE CATH FLUID PERI/RETRO,646
49407,CPT,DRN RETROPERITONEAL ABS PERC,647
49418,CPT,INSRT TUNL INTRPERI CATH PERC,648
49422,CPT,PERITONEAL CATHETER REMOVAL,649
49423,CPT,EXCHG PREV DRN CATH W/RAD GUID,650
49424,CPT,CON INJ ABS-CYST VIA DRN CATH,651
49440,CPT,PLACE GASTROSTOMY TUBE PERC,652
49441,CPT,PLACE JEJUNOSTOMY TUBE PERC,653
49446,CPT,CONVERT G TUBE TO GJ TUBE,654
49450,CPT,REPLACE GASTROSTOMY TUBE,655
49451,CPT,REPLACE JEJUNOSTOMY TUBE,656
49452,CPT,REPLACE GJ TUBE,657
49460,CPT,REMOVE OBSTRUCTION F G-GI TUBE,658
49465,CPT,CONTRAST EVAL OF G OR GI TUBE,659
49465,CPT,CONTRAST INJ PERC GI TBE W IM,660
49507,CPT,INCARCERATED ING HERNIA REPAIR,661
49900,CPT,SEC ABD WALL SUTURE EVSC/DEHSN,662
49999,CPT,UNLISTED PROCEDURE ABDOMEN,663
50200,CPT,BX RENAL PERC TROCAR NDL,664
50384,CPT,PERCUT RMVL URETERAL STENT,665
50387,CPT,CHANGE NEPHROURETERAL CATH,666
50389,CPT,RMV NEPHROSTOMY TUBE W FLUORO,667
50390,CPT,ASP INJ RENAL CYST NDL PERC,668
50396,CPT,MANOMETRIC STUDY,669
50431,CPT,NJX PX NFRO&/URTGRM EXT AXC,670
50432,CPT,PLMT NEPHROSTOMY CATHETER,671
50433,CPT,PLMT NEPHROURETERAL CATHETER,672
50434,CPT,CONVERT NEPHROSTOMY CATHETER,673
50435,CPT,EXCHANGE NEPHROSTOMY CATH,674
50436,CPT,DILAT XST TRC NDURLGC PX,675
50606,CPT,ENDOLUMINAL BX URTR RNL PLVS,676
50688,CPT,CHANGE URETEROSTOMY TUBE,677
50690,CPT,INJ ILEOCONDUIT/URETEROPYLEO,678
50693,CPT,PLMT URET SNT PRQ PRE-EX,679
50694,CPT,PLMT URET SNT PRQ NEW AXCS,680
50695,CPT,PLMT URET SNT PRQ NEW AXC/CATH,681
50706,CPT,BALLOON DILATE URTRL STRIX,682
51040,CPT,CYSTOSTOMY / CYSTOTOMY W/DRAIN,683
51102,CPT,ASP BLADDER W SUPRAPUB CATH,684
51600,CPT,INJ PROC/CYSTOGRAPHY,685
51600,CPT,INJ/CYSTOGRAPHY OR VOID CYSTO,686
51610,CPT,INJ-RETROGRADE URETHROCYSTO,687
51700,CPT,IRRIGATION/LAVAGE OF BLADDER,688
51701,CPT,INS NON-INDWELL BLADDER CATH,689
51702,CPT,INSERT URETHRAL CATH SIMPLE,690
51703,CPT,INSERT URETHRAL CATH COMPLEX,691
51705,CPT,CHANGE OF CYSTOSTOMY TUBE SIMP,692
51710,CPT,CHANGE OF CYSTOMY TUBE COMPLEX,693
51728,CPT,CYSTO W/VOID PRESS,694
51729,CPT,CYSTO W/URETHRA & VOID PRESS,695
51741,CPT,ELECTRO UROFLOWMETRY,696
51784,CPT,ELECTROMYOGRAPHY OTH TH NDL,697
51785,CPT,EMG ANAL SPHINCTER,698
51797,CPT,INTRA-ABDOMINAL VOID PRESSURE,699
51798,CPT,US URINE CAPACITY MEASURE,700
52000,CPT,CYSTOURETHROSCOPY,701
52005,CPT,CYSTOSCOPY & URETER CATHETER,702
52310,CPT,CYSTOSCOPY W REM FB CALC STENT,703
52332,CPT,CYSTOSCOPY W STENT INSERTION,704
53600,CPT,URETHRAL DILATATION,705
54220,CPT,IRRIG CORPORA CAVERNOSA/PRIAP,706
54235,CPT,INJ CORPORA CAVERNOSA W/PH AGT,707
54435,CPT,CORPORA FISTULIZATION GLANS,708
54700,CPT,I & D OF SCROTAL ABSCESS,709
55100,CPT,DRAIN SCROTAL WALL ABSCESS,710
56405,CPT,I&D VULVA OR PERINEAL ABCESS,711
56420,CPT,I-D BARTHOLINS GLAND CYST,712
57000,CPT,COLPOTOMY W/EXPLORATION,713
57100,CPT,BIOPSY VAGINA,714
57500,CPT,BX CERVIX W/WO FULGURATION,715
58301,CPT,IUD REMOVAL,716
60100,CPT,BIOPSY THYROID PERCUT CORE NDL,717
60300,CPT,ASPIR&/OR INJ THYROID CYST,718
61070,CPT,BRAIN CANAL SHUNT PROCEDURE,719
61070,CPT,PUNCTURE OF SHUNT TUB/RESERVOI,720
61210,CPT,BURR HOLE IMPLANT VENT CATH,721
61623,CPT,TEMPORARY BALLOON ARTERIAL OCC,722
61624,CPT,TRANSCATH OCC/EMBO CNS,723
61626,CPT,TRANSCATH OCC EMBO NON-CNS,724
61630,CPT,PTA INTRACRANIAL,725
61635,CPT,STENT INTRACRANIAL,726
61640,CPT,PTA INTRACRANIAL VASOSPASM,727
61641,CPT,PTA INTRACRN VASOSPSM ADDL VSL,728
61642,CPT,PTA IC VASPSM ADL VSL DIF FMLY,729
61645,CPT,PERQ ART M-THROMBECT &/NFS,730
61650,CPT,EVASC PRLNG ADMN RX AGNT 1ST,731
61651,CPT,EVASC PRLNG ADMN RX AGNT ADD,732
62230,CPT,REPLACE / REVISE BRAIN SHUNT,733
62264,CPT,EPIDURAL LYSIS SG DAY(RACZ),734
62267,CPT,INTERDISCAL PERQ ASPIR DX,735
62270,CPT,SPINAL PUNC LUMBAR DX,736
62272,CPT,SPINAL PUNC THER DRAINAGE CSF,737
62273,CPT,INJ/EPIDURAL BLOOD/CLOT PATCH,738
62282,CPT,INJ INF NEUROLYT SUBS EPIDURL,739
62302,CPT,MYELO CERVICAL VIA LUMB INJ,740
62303,CPT,MYELO THORACIC VIA LUMB INJ,741
62304,CPT,MYELO LUMBOSAC VIA LUMB INJ IN,742
62305,CPT,MYELO 2 OR MORE REG LUMB INJ,743
62320,CPT,NEURAXIAL C/T INJ,744
62320,CPT,NJX INTERLAMINAR CRV/THRC,745
62321,CPT,NJX INTRLMNR CRV/TRC W/IMG GDE,746
62322,CPT,NEURAXIAL L/S INJ,747
62322,CPT,NJX INTERLAMINAR LMBR/SAC,748
62323,CPT,NJX INTRLMNR LUM/SAC W/IMG GDE,749
62324,CPT,NEURAXIAL C/T CONT,750
62326,CPT,NEURAXIAL L/S CONT,751
62327,CPT,NEURAXIAL L/S CONT-W/IMG GUIDE,752
62328,CPT,SPI PNXR LMBR DX W FL OR CT GU,753
62329,CPT,SPI PUN THER DR CSF W FL OR CT,754
62367,CPT,ELEC ANAL INFUS PUMP WO REPROG,755
62368,CPT,ELEC ANALY PROG IMP PUMP W/REP,756
62368,CPT,PUMP ANALYSIS W REPROGRAMMING,757
62369,CPT,ANAL SP INF PMP W/REPRG&FILL,758
62370,CPT,ANL SP INF PMP W/MDREPRG&FIL,759
63650,CPT,PERC. IMPLANT NEUROSTIMULATOR,760
64400,CPT,INJ NERVE BLOCK TRIGEMINAL,761
64405,CPT,INJ ANES OCCIPITAL NERVE,762
64405,CPT,INJ ANES OCCIPITAL NERVE LT,763
64405,CPT,INJ ANES OCCIPITAL NERVE RT,764
64405,CPT,INJ GREATER OCCIPITAL NRV LT,765
64405,CPT,INJ GREATER OCCIPITAL NRV RT,766
64405,CPT,OCCIPITAL NERVE BLOCK,767
64415,CPT,BRACHIAL PLEXUS SINGLE,768
64415,CPT,INJ ANE/STRD BRACHIAL PLXS IMG,769
64416,CPT,BRACHIAL PLEXUS CONT,770
64417,CPT,AXILLARY BLOCK SINGLE,771
64418,CPT,INJ ANES SUPRASCAPLAR NERVE LT,772
64418,CPT,INJ ANES SUPRASCAPLAR NERVE RT,773
64418,CPT,INJ ANES SUPRASCAPULAR NERVE,774
64418,CPT,SUPRASCAPULAR NERVE,775
64420,CPT,INTERCOSTAL NERVE SINGLE,776
64420,CPT,INJ INTERCOSTAL NRV SNGL RT,777
64420,CPT,NERVE BLOCK-INTERCOSTAL SINGLE,778
64421,CPT,INTERCOSTAL NERVE MULTIPLE,779
64421,CPT,INJ ANES INTERCOST NERVE MULT,780
64421,CPT,INJ ANES INTRCST NRV MULT LT,781
64421,CPT,INJ ANES INTRCST NRV MULT RT,782
64421,CPT,INJ INTERCOSTAL NRV MULT LT,783
64421,CPT,INJ INTERCOSTAL NRV MULT RT,784
64425,CPT,ILEO-INGUINAL NERVE BLOCK,785
64425,CPT,INJ ANES ILIO NERVE LT,786
64425,CPT,INJ ANES ILIO NERVE RT,787
64425,CPT,INJ ANES ILIOINGUINAL NERVE,788
64430,CPT,INJ ANESTH PUDENDAL NERVE,789
64445,CPT,SCIATIC SINGLE,790
64446,CPT,SCIATIC CONT,791
64447,CPT,FEMORAL BLOCK SINGLE,792
64447,CPT,INJ ANES/STRD FEMORAL NRVE IMG,793
64448,CPT,FEMORAL BLOCK CONT,794
64449,CPT,LUMBAR PLEXUS CONT,795
64450,CPT,OTHER PERIPHERAL SINGLE,796
64450,CPT,INJ ANES OTHER PERIPH NERVE,797
64450,CPT,INJ ANES OTHR PERIPH NRV LT,798
64450,CPT,INJ ANES OTHR PERIPH NRV RT,799
64450,CPT,NB PERIPH NRV/BR OTHR CONT LT,800
64450,CPT,NB PERIPH NRV/BR OTHR CONT RT,801
64450,CPT,NERVE BLOCK PERIPHERAL,802
64451,CPT,INJ AA/STRD NRV NRVTG SIJT W/I,803
64451,CPT,INJ AA/STRD NRVTG SIJT W/IM LT,804
64451,CPT,INJ AA/STRD NRVTG SIJT W/IM RT,805
64454,CPT,INJ AA&/STRD GNCLR NRV BRN W/I,806
64461,CPT,PVB THORACIC SINGLE (FIRST),807
64461,CPT,PVB THORACIC SINGLE INJ SITE,808
64462,CPT,PVB THORACIC 2ND+ INJ SITE,809
64462,CPT,PVB THORACIC SINGLE (ADDL),810
64463,CPT,PVB THORACIC CONT INFUSION,811
64479,CPT,INJ ANS TRNSFR EP CR/TH SNG LT,812
64479,CPT,INJ TRANSFRMN CER/THOR SIN LT,813
64479,CPT,INJ TRANSFRMN CER/THOR SINGLE,814
64483,CPT,INJ  ANES/STEROID EPI L/S  SGL,815
64483,CPT,INJ ANS TRNSFR EP LM SAC SNG L,816
64483,CPT,INJ ANS TRNSFR EP LM SAC SNG R,817
64483,CPT,TRANSFOR EPID LUMB/SAC SNG LT,818
64483,CPT,TRANSFOR EPID LUMB/SAC SNG RT,819
64483,CPT,TRANSFORAM EPID LUMB/SAC SNGL,820
64484,CPT,INJ ANS TRNSFR EP LM SAC ADD L,821
64484,CPT,INJ ANS TRNSFR EP LM SAC ADD R,822
64484,CPT,TRANSFORAM EPID LUMB/SAC EA AD,823
64484,CPT,TRNSFRAM EPID LUM/SAC EA AD LT,824
64484,CPT,TRNSFRAM EPID LUM/SAC EA AD RT,825
64486,CPT,TAP BLOCK SINGLE  UNILATERAL,826
64486,CPT,TAP BLOCK SINGLE UNILATERAL LT,827
64486,CPT,TAP BLOCK SINGLE UNILATERAL RT,828
64487,CPT,TAP BLOCK CONT UNILATERAL,829
64488,CPT,TAP BLOCK SINGLE  BILATERAL,830
64488,CPT,TAP BLOCK SINGLE BILATERAL,831
64489,CPT,TAP BLOCK CONT BILATERAL,832
64490,CPT,INJ PARAVERT F JNT C/T 1 LEV,833
64490,CPT,INJ PARAVERT F JNT C/T 1 LV LT,834
64490,CPT,INJ PARAVERT F JNT C/T 1 LV RT,835
64490,CPT,INJ PRVRT F JNT C/T 1 LEV LT,836
64490,CPT,INJ PRVRT F JNT C/T 1 LEV RT,837
64491,CPT,INJ PARAVERT F JNT C/T 2 LEV,838
64491,CPT,INJ PARAVERT F JNT C/T 2 LV LT,839
64491,CPT,INJ PARAVERT F JNT C/T 2 LV RT,840
64491,CPT,INJ PRVRT F JNT C/T 2 LEV LT,841
64491,CPT,INJ PRVRT F JNT C/T 2 LEV RT,842
64492,CPT,INJ PARAVERT F JNT C/T 3 LEV,843
64492,CPT,INJ PARAVERT F JNT C/T 3 LV LT,844
64492,CPT,INJ PARAVERT F JNT C/T 3 LV RT,845
64492,CPT,INJ PRVRT F JNT C/T 3 LEV RT,846
64493,CPT,INJ PARAVERT F JNT L/S 1 LEV,847
64493,CPT,INJ PARAVERT F JNT L/S 1 LV LT,848
64493,CPT,INJ PARAVERT F JNT L/S 1 LV RT,849
64493,CPT,INJ PRVRT F JNT L/S 1 LEV LT,850
64493,CPT,INJ PRVRT F JNT L/S 1 LEV RT,851
64494,CPT,INJ PARAVERT F JNT L/S 2 LEV,852
64494,CPT,INJ PARAVERT F JNT L/S 2 LV LT,853
64494,CPT,INJ PARAVERT F JNT L/S 2 LV RT,854
64494,CPT,INJ PRVRT F JNT L/S 2 LEV LT,855
64494,CPT,INJ PRVRT F JNT L/S 2 LEV RT,856
64495,CPT,INJ PARAVERT F JNT L/S 3 LEV,857
64495,CPT,INJ PARAVERT F JNT L/S 3 LV LT,858
64495,CPT,INJ PARAVERT F JNT L/S 3 LV RT,859
64495,CPT,INJ PRVRT F JNT L/S 3 LEV LT,860
64495,CPT,INJ PRVRT F JNT L/S 3 LEV RT,861
64505,CPT,INJ ANES SPHENOPAL GANG,862
64510,CPT,INJ ANES STELLATE GANGLION LT,863
64510,CPT,INJ ANES STELLATE GANGLION RT,864
64510,CPT,INJECT ANES STELLATE GANG LT,865
64510,CPT,INJECT ANES STELLATE GANG RT,866
64510,CPT,INJECT ANES STELLATE GANGLION,867
64517,CPT,INJ ANES HYPOGAS PLXS,868
64517,CPT,N BLOCK INJ HYPOGAS PLXS RT,869
64520,CPT,PARAVERTEBRAL - LUMBAR SINGLE,870
64520,CPT,INJ ANES LMB/THR PRVRT/SYMP LT,871
64520,CPT,INJ ANES LMB/THR PRVRT/SYMP RT,872
64520,CPT,INJ ANES LMBR/THRC PRVRT/SYMP,873
64520,CPT,PARAVERTEBRAL SINGLE,874
64520,CPT,PARAVERTEBRAL SINGLE LT,875
64520,CPT,PARAVERTEBRAL SINGLE RT,876
64530,CPT,INJ CELIAC PLEXUS,877
64530,CPT,INJ CELIAC PLEXUS LT,878
64530,CPT,INJ CELIAC PLEXUS RT,879
64615,CPT,CHEMODENERV MUSC MIGRAINE,880
64624,CPT,DST NULYT AGT GNCLR NRV W/IMG,881
64624,CPT,DSTRJ NULYT AGT GNCLR NRV LT,882
64624,CPT,DSTRJ NULYT AGT GNCLR NRV RT,883
64625,CPT,RF ABLTJ NRV NRVTG SI JT LT,884
64625,CPT,RF ABLTJ NRV NRVTG SI JT RT,885
64625,CPT,RF ABLTJ NRV NRVTG SI JT W/IMG,886
64630,CPT,INJ PUDENDAL LYTIC,887
64633,CPT,DEST CER/THOR FCT JNT W IMG LT,888
64633,CPT,DEST CER/THOR FCT JNT W IMG RT,889
64633,CPT,DEST CERV/THOR FCT JNT W IMG,890
64633,CPT,DST CRV/THR FCT JNT W IMG LT,891
64633,CPT,DST CRV/THR FCT JNT W IMG RT,892
64634,CPT,DEST CRV/THR FCT JNT ADD W IMG,893
64634,CPT,DST C/TH FCT JNT ADD IMG LT,894
64634,CPT,DST C/TH FCT JNT ADD IMG RT,895
64634,CPT,DST CRV/THR FCT JNT ADD WIMG L,896
64634,CPT,DST CRV/THR FCT JNT ADD WIMG R,897
64635,CPT,DES LUM/SAC FACET JNT W IMG LT,898
64635,CPT,DES LUM/SAC FACET JNT W IMG RT,899
64635,CPT,DEST LUMB/SAC FACET JNT W IMG,900
64635,CPT,DST LUMB/SAC FCT JNT WIMG L,901
64635,CPT,DST LUMB/SAC FCT JNT WIMG R,902
64636,CPT,DEST LMB/SAC FCT JNT ADD W IMG,903
64636,CPT,DST L/S FCT JNT ADD W IMG LT,904
64636,CPT,DST L/S FCT JNT ADD W IMG RT,905
64636,CPT,DST LMB/SAC FCT JNT ADD WIMG L,906
64636,CPT,DST LMB/SAC FCT JNT ADD WIMG R,907
64640,CPT,DEST PERIPHERAL NERVE,908
64640,CPT,DEST PERIPHERAL NERVE LT,909
64640,CPT,DEST PERIPHERAL NERVE RT,910
64640,CPT,DST NEURO AGNTPERIPH NRV,911
64640,CPT,DST NEURO AGNTPERIPH NRV LT,912
64640,CPT,DST NEURO AGNTPERIPH NRV RT,913
64680,CPT,EUS CELIAC PLEXUS NEUROLYSIS,914
64721,CPT,CARPAL TUNNEL RELEASE,915
64721,CPT,SONEX CARPAL TUNNEL PX,916
64721,CPT,SONEX CARPAL TUNNEL PX LT,917
64721,CPT,SONEX CARPAL TUNNEL PX RT,918
64831,CPT,SUTURE DIG NERVE HND FT 1 NERV,919
64999,CPT,CERVICAL PLEXUS BLOCK,920
64999,CPT,OTHER PERIPHERAL CONT,921
64999,CPT,COOLED/PULSED GENICULAR RFA,922
64999,CPT,GANGLION IMPAR INJECTION,923
64999,CPT,QL BLOCK,924
64999,CPT,UNLSTD PROCEDURE NERVOUS SYSTM,925
65205,CPT,REMOVE FB EYE SURFACE,926
65220,CPT,REMOVE FB CORNEA WO SLIT LAMP,927
65222,CPT,REMOVE FB CORNEA W/SLIT LAMP,928
65235,CPT,RMVL FB INTRAOC ANTR EYE/LENS,929
66710,CPT,CILIARY TRANSSLERAL THERAPY,930
67028,CPT,INJECTION OF DRUG INTO EYE,931
67028,CPT,INTRAVITREAL INJ PHARM AGENT,932
